fromTime,pm25_skøyen,skøyen_roll_3h,skøyen_roll_12h,pm25_furulund,furulund_roll_3h,furulund_roll_12h,hour,weekday,is_weekend,month,anomaly_skøyen,anomaly_score_skøyen,anomaly_furulund,anomaly_score_furulund
2023-02-12 04:00:00+0100,15.441733,16.018232999999995,18.259971,14.648947,11.62895633333334,14.6542585,4,6,1,2,1.0,0.12028368596289718,1.0,0.07520556788960453
2023-02-12 05:00:00+0100,12.946025,14.634021999999995,18.792766166666667,10.064292,11.355832333333339,15.136348833333335,5,6,1,2,1.0,0.12786607410340167,1.0,0.09951397297756115
2023-02-12 06:00:00+0100,12.127086,13.504947999999994,19.07354258333333,4.052486,9.588575000000006,14.37885575,6,6,1,2,1.0,0.13915531605575115,1.0,0.09373206014614854
2023-02-12 07:00:00+0100,11.394622,12.155910999999996,18.9094655,8.127428,7.41473533333334,13.708247916666666,7,6,1,2,1.0,0.1444276306655089,1.0,0.1184492814374547
2023-02-12 08:00:00+0100,12.947822,12.156509999999997,18.563223333333333,10.548094,7.576002666666675,13.011559916666664,8,6,1,2,1.0,0.1476779503766671,1.0,0.11999766264115486
2023-02-12 09:00:00+0100,13.016781,12.453074999999997,17.693215,10.325322,9.666948000000007,12.417112666666666,9,6,1,2,1.0,0.1551467507917107,1.0,0.1272856970909354
2023-02-12 10:00:00+0100,12.870869,12.945157333333329,16.750859166666668,17.963836,12.945750666666674,12.459183500000002,10,6,1,2,1.0,0.15778059430421676,1.0,0.08269142746411795
2023-02-12 11:00:00+0100,13.212947,13.033532333333328,15.736693666666667,16.276394,14.855184000000008,12.417683249999998,11,6,1,2,1.0,0.15674035418500043,1.0,0.09410535872398096
2023-02-12 12:00:00+0100,17.104494,14.396103333333329,14.689644333333334,12.973511,15.737913666666676,12.05661775,12,6,1,2,1.0,0.13487777457343086,1.0,0.10133217705402864
2023-02-12 13:00:00+0100,21.470575,17.262671999999995,14.595493333333332,3.839361,11.029755333333341,10.754799416666666,13,6,1,2,1.0,0.11382868771645238,1.0,0.11660127431409872
2023-02-12 14:00:00+0100,24.252861,20.942643333333326,15.191676916666665,1.148164,5.987012000000008,9.94350775,14,6,1,2,1.0,0.09639389869357418,1.0,0.11260584346182512
2023-02-12 15:00:00+0100,19.024556,21.582663999999994,15.484197583333334,1.062894,2.0168063333333417,9.252560749999999,15,6,1,2,1.0,0.10534890859843438,1.0,0.11499457300533567
2023-02-12 16:00:00+0100,19.248433,20.841949999999994,15.801422583333332,1.491614,1.2342240000000082,8.156116333333333,16,6,1,2,1.0,0.09924676223864559,1.0,0.12170333513366305
2023-02-12 17:00:00+0100,19.667367,19.313451999999995,16.361534416666668,3.956458,2.170322000000008,7.647130166666666,17,6,1,2,1.0,0.09718876710109692,1.0,0.14864834427680051
2023-02-12 18:00:00+0100,27.252758,22.056185999999997,17.622007083333333,4.391653,3.2799083333333416,7.675394083333334,18,6,1,2,1.0,0.07928450704184431,1.0,0.16202571308097824
2023-02-12 19:00:00+0100,29.945903,25.622009333333327,19.167947166666668,5.560911,4.636340666666675,7.4615176666666665,19,6,1,2,1.0,0.054441856125981736,1.0,0.16424684465364836
2023-02-12 20:00:00+0100,30.64085,29.279836999999997,20.642366166666665,9.588661,6.513741666666675,7.381564916666668,20,6,1,2,1.0,0.04068417219689757,1.0,0.14546828119357014
2023-02-12 21:00:00+0100,30.375222,30.32065833333333,22.08890291666667,19.454397,11.534656333333343,8.142321166666667,21,6,1,2,1.0,0.03854452659638952,1.0,0.07129991230361032
2023-02-12 22:00:00+0100,29.866667,30.29424633333333,23.505219416666666,16.348975,15.130677666666676,8.007749416666668,22,6,1,2,1.0,0.034517913782554976,1.0,0.06426325939733557
2023-02-12 23:00:00+0100,23.416889,27.886259333333328,24.355547916666666,7.637856,14.480409333333341,7.287871249999999,23,6,1,2,1.0,0.041859389498926314,1.0,0.08011886075346508
2023-02-13 00:00:00+0100,15.610981,22.964845666666662,24.2310885,6.868358,10.28506300000001,6.7791084999999995,0,0,0,2,1.0,0.06222924408768926,1.0,0.13356413724878258
2023-02-13 01:00:00+0100,6.961464,15.329777999999996,23.021995916666665,4.823767,6.44332700000001,6.8611423333333335,1,0,0,2,1.0,0.10548441375523954,1.0,0.1649033838994527
2023-02-13 02:00:00+0100,3.699683,8.757375999999995,21.309231083333334,4.092425,5.261516666666677,7.106497416666667,2,0,0,2,1.0,0.13270657983789202,1.0,0.17962351402545285
2023-02-13 03:00:00+0100,2.692325,4.451157333333328,19.948211833333332,5.123256,4.6798160000000095,7.444860916666667,3,0,0,2,1.0,0.14751151561961362,1.0,0.1784320769656813
2023-02-13 04:00:00+0100,2.054381,2.8154629999999954,18.515374166666668,6.592128,5.269269666666676,7.86990375,4,0,0,2,1.0,0.16039090641127351,1.0,0.17906641845416826
2023-02-13 05:00:00+0100,1.977958,2.2415546666666617,17.04125675,8.050306,6.588563333333343,8.21105775,5,0,0,2,1.0,0.16403647774856867,1.0,0.18159916556797345
2023-02-13 06:00:00+0100,2.074564,2.0356343333333284,14.943073916666668,6.397033,7.013155666666677,8.37817275,6,0,0,2,1.0,0.1829559947352356,1.0,0.18447045034013881
2023-02-13 07:00:00+0100,2.859853,2.304124999999995,12.685903083333335,8.983381,7.81024000000001,8.663378583333333,7,0,0,2,1.0,0.19819517906200668,1.0,0.18374848745898759
2023-02-13 08:00:00+0100,4.243433,3.0592833333333282,10.486118333333334,9.203114,8.194509333333343,8.631249666666667,8,0,0,2,1.0,0.22439263221376293,1.0,0.18328251687756258
2023-02-13 09:00:00+0100,5.641836,4.248373999999995,8.425002833333334,8.940478,9.042324333333342,7.75508975,9,0,0,2,1.0,0.23235800329437956,1.0,0.188464406274025
2023-02-13 10:00:00+0100,10.130139,6.671802666666661,6.7802921666666665,4.809872,7.651154666666675,6.793497833333333,10,0,0,2,1.0,0.2273236035890972,1.0,0.19728697115589272
2023-02-13 11:00:00+0100,15.374783,10.38225266666666,6.110116666666666,6.663153,6.80450100000001,6.712272583333334,11,0,0,2,1.0,0.1816180046687984,1.0,0.209697832124555
2023-02-13 12:00:00+0100,12.821642,12.77552133333333,5.87767175,5.769892,5.747639000000009,6.62073375,12,0,0,2,1.0,0.1869035047470935,1.0,0.2145706965606065
2023-02-13 13:00:00+0100,5.978544,11.39165633333333,5.7957617500000005,4.764694,5.732579666666676,6.615811,13,0,0,2,1.0,0.21798709379959458,1.0,0.21166887106436644
2023-02-13 14:00:00+0100,13.278411,10.692865666666663,6.593989083333334,10.259394,6.931326666666675,7.129725083333334,14,0,0,2,1.0,0.19314118823954096,1.0,0.18641054372214405
2023-02-13 15:00:00+0100,11.364053,10.207002666666662,7.316633083333333,11.688131,8.90407300000001,7.676798000000001,15,0,0,2,1.0,0.20677115985059635,1.0,0.17213131739960413
2023-02-13 16:00:00+0100,10.243319,11.62859433333333,7.999044583333333,9.0179,10.321808333333342,7.878945666666667,16,0,0,2,1.0,0.2017520154948249,1.0,0.18320621255078723
2023-02-13 17:00:00+0100,7.668261,9.758544333333328,8.4732365,9.220214,9.975415000000009,7.976438000000001,17,0,0,2,1.0,0.21856745323646037,1.0,0.18003566671897564
2023-02-13 18:00:00+0100,9.851953,9.254510999999995,9.121352250000001,32.505778,16.914630666666678,10.15216675,18,0,0,2,1.0,0.2095067098120485,1.0,0.048488014846319705
2023-02-13 19:00:00+0100,9.841989,9.12073433333333,9.703196916666668,19.533336,20.41977600000001,11.031329666666666,19,0,0,2,1.0,0.20262311674129296,1.0,0.06869854952684995
2023-02-13 20:00:00+0100,12.091439,10.595126999999996,10.357197416666667,14.03405,22.024388000000005,11.433907666666665,20,0,0,2,1.0,0.17343758665634357,1.0,0.06956328104494303
2023-02-13 21:00:00+0100,16.749019,12.894148999999993,11.282796,11.670331,15.079239000000006,11.661395416666666,21,0,0,2,1.0,0.14275416901029836,1.0,0.11101009257420713
2023-02-13 22:00:00+0100,15.073478,14.637978666666662,11.694740916666667,9.811239,11.838540000000007,12.078176,22,0,0,2,1.0,0.1306154656268541,1.0,0.12747765376892328
2023-02-13 23:00:00+0100,15.420825,15.747773999999994,11.69857775,11.784636,11.088735333333341,12.50496625,23,0,0,2,1.0,0.12072017849043304,1.0,0.10841211721543498
2023-02-14 00:00:00+0100,12.092603,14.195635333333328,11.6378245,11.652764,11.082879666666676,12.995205583333332,0,1,0,2,1.0,0.18156198602766727,1.0,0.12738889634471684
2023-02-14 01:00:00+0100,10.553153,12.688860333333329,12.019041916666668,10.519178,11.318859333333341,13.474745916666665,1,1,0,2,1.0,0.2034979757195381,1.0,0.13761514106545214
2023-02-14 02:00:00+0100,6.051803,9.565852999999995,11.416824583333332,11.520572,11.230838000000006,13.579844083333333,2,1,0,2,1.0,0.22552957571426796,1.0,0.13393855274537037
2023-02-14 03:00:00+0100,3.92505,6.843335333333329,10.796907666666668,11.703389,11.247713000000006,13.581115583333334,3,1,0,2,1.0,0.23910742527045276,1.0,0.13675698005046544
2023-02-14 04:00:00+0100,3.05875,4.345200999999995,10.198193583333333,10.880872,11.368277666666673,13.736363250000002,4,1,0,2,1.0,0.24640567428067917,1.0,0.1494083758851099
2023-02-14 05:00:00+0100,3.040211,3.3413369999999953,9.812522750000001,9.662008,10.74875633333334,13.773179416666666,5,1,0,2,1.0,0.25049215404050296,1.0,0.15798181423925106
2023-02-14 06:00:00+0100,2.809758,2.969572999999995,9.225673166666667,9.694389,10.079089666666674,11.872230333333334,6,1,0,2,1.0,0.2603770044410299,1.0,0.17660233096883865
2023-02-14 07:00:00+0100,3.841672,3.2305469999999956,8.725646750000001,10.912625,10.089674000000008,11.15383775,7,1,0,2,1.0,0.2651617988340191,1.0,0.17810479630477566
2023-02-14 08:00:00+0100,5.944311,4.198580333333329,8.213386083333335,11.5395,10.715504666666675,10.945958583333335,8,1,0,2,1.0,0.2659278259475508,1.0,0.17916327560502293
2023-02-14 09:00:00+0100,8.953942,6.246641666666662,7.563796333333333,9.069225,10.507116666666674,10.72919975,9,1,0,2,1.0,0.2651719888136946,1.0,0.1958299498144374
2023-02-14 10:00:00+0100,10.089461,8.329237999999995,7.148461583333334,21.303656,13.970793666666674,11.686901166666667,10,1,0,2,1.0,0.26536807149611513,1.0,0.11844495930299948
2023-02-14 11:00:00+0100,10.556931,9.866777999999995,6.743137083333333,9.587886,13.320255666666673,11.503838666666667,11,1,0,2,1.0,0.2559679727162325,1.0,0.17587879714711613
2023-02-14 12:00:00+0100,13.061367,11.235919666666662,6.823867416666666,7.703544,12.865028666666674,11.174737,12,1,0,2,1.0,0.2356358638470058,1.0,0.17585161456772702
2023-02-14 13:00:00+0100,13.921344,12.513213999999996,7.104550000000001,7.300147,8.19719233333334,10.906484416666666,13,1,0,2,1.0,0.2344330332186214,1.0,0.20477575492049016
2023-02-14 14:00:00+0100,10.051281,12.344663999999995,7.437839833333332,4.353633,6.45244133333334,10.3092395,14,1,0,2,1.0,0.2530597479466218,1.0,0.2060741282119572
2023-02-14 15:00:00+0100,9.019406,10.99734366666666,7.8623695,3.362056,5.0052786666666735,9.614128416666667,15,1,0,2,1.0,0.2509630248195457,1.0,0.2097597520731645
2023-02-14 16:00:00+0100,9.164,9.411562333333329,8.371140333333333,6.597903,4.77119733333334,9.257214333333334,16,1,0,2,1.0,0.25015971751184995,1.0,0.22119009842100484
2023-02-14 17:00:00+0100,10.304456,9.495953999999996,8.976494083333334,8.645936,6.2019650000000075,9.172541666666667,17,1,0,2,1.0,0.2442327982951848,1.0,0.22149845259111745
2023-02-14 18:00:00+0100,12.810681,10.759712333333328,9.809904333333334,17.723906,10.989248333333341,9.841668083333333,18,1,0,2,1.0,0.22281080667836112,1.0,0.14476092236749116
2023-02-14 19:00:00+0100,17.317742,13.477626333333328,10.932910166666666,28.021067,18.13030300000001,11.267371583333334,19,1,0,2,1.0,0.18839416305854062,1.0,0.07522259427609113
2023-02-14 20:00:00+0100,24.382733,18.17038533333333,12.469445333333333,19.339117,21.694696666666673,11.917339666666669,20,1,0,2,1.0,0.12263246515143378,1.0,0.08411964678977646
2023-02-14 21:00:00+0100,24.587369,22.095947999999993,13.772230916666667,22.918222,23.426135333333338,13.071422749999998,21,1,0,2,1.0,0.10884471937804563,1.0,0.06359914244987075
2023-02-14 22:00:00+0100,20.477286,23.14912933333333,14.637883,19.739658,20.665665666666673,12.941089583333332,22,1,0,2,1.0,0.11213395230877077,1.0,0.08297832924673576
2023-02-14 23:00:00+0100,20.4864,21.850351666666665,15.465338749999999,16.325792,19.661224000000004,13.50258175,23,1,0,2,1.0,0.10754592186197309,1.0,0.09160458699008112
2023-02-15 00:00:00+0100,21.434114,20.799266666666664,16.163067666666667,16.845583,17.637011000000005,14.264418333333333,0,2,0,2,1.0,0.11631291354165552,1.0,0.08440213838822586
2023-02-15 01:00:00+0100,20.785178,20.901897333333327,16.735053833333332,17.518006,16.89646033333334,15.115906583333333,1,2,0,2,1.0,0.12356848124145026,1.0,0.08343714031376115
2023-02-15 02:00:00+0100,19.695939,20.63841033333333,17.538775333333334,15.250056,16.537881666666674,16.023941833333335,2,2,0,2,1.0,0.12891336811749932,1.0,0.08809876780125503
2023-02-15 03:00:00+0100,16.715578,19.065564999999996,18.180123,16.813639,16.527233666666675,17.144907083333333,3,2,0,2,1.0,0.14827302426831712,1.0,0.08275179475705208
2023-02-15 04:00:00+0100,13.844892,16.75213633333333,18.570197333333333,18.720692,16.92812900000001,18.1551395,4,2,0,2,1.0,0.17371502153123164,1.0,0.08413744034828408
2023-02-15 05:00:00+0100,10.554622,13.705030666666664,18.5910445,19.275072,18.269801000000005,19.040900833333332,5,2,0,2,1.0,0.19451459425166018,1.0,0.07229590020277521
2023-02-15 06:00:00+0100,9.915939,11.43848433333333,18.349816,15.817547,17.937770333333344,18.882037583333332,6,2,0,2,1.0,0.21270298948660427,1.0,0.08058451327134453
2023-02-15 07:00:00+0100,8.793706,9.754755666666663,17.639479666666666,16.131261,17.074626666666674,17.891220416666666,7,2,0,2,1.0,0.22194932145559892,1.0,0.10018665439383057
2023-02-15 08:00:00+0100,8.112242,8.940628999999996,16.283605416666667,15.769569,15.906125666666673,17.59375808333333,8,2,0,2,1.0,0.23210635355561948,1.0,0.10826753698020375
2023-02-15 09:00:00+0100,8.472642,8.459529999999996,14.9407115,17.660403,16.520411000000006,17.1556065,9,2,0,2,1.0,0.23744784484845333,1.0,0.10646582414044958
2023-02-15 10:00:00+0100,8.457353,8.34741233333333,13.939050416666667,15.522231,16.317401000000007,16.80415425,10,2,0,2,1.0,0.23642538293145998,1.0,0.11715415166669985
2023-02-15 11:00:00+0100,8.52515,8.48504833333333,12.942279583333333,14.394933,15.859189000000006,16.643249333333333,11,2,0,2,1.0,0.2451524809252537,1.0,0.12288396575488536
2023-02-15 12:00:00+0100,10.358575,9.113692666666664,12.019318,14.576844,14.831336000000006,16.45418775,12,2,0,2,1.0,0.24406719501277557,1.0,0.12125133621756945
2023-02-15 13:00:00+0100,10.639983,9.841235999999997,11.173885083333333,25.08815,18.01997566666667,17.085033083333332,13,2,0,2,1.0,0.24700007432222326,1.0,0.07073862510522522
2023-02-15 14:00:00+0100,13.165017,11.387858333333329,10.629641583333333,19.779344,19.814779333333338,17.462473749999997,14,2,0,2,1.0,0.23962374264899944,1.0,0.08077708948887286
2023-02-15 15:00:00+0100,15.430417,13.07847233333333,10.522544833333335,27.104481,23.99065833333334,18.320043916666666,15,2,0,2,1.0,0.22120519109464415,1.0,0.03860403678927127
2023-02-15 16:00:00+0100,14.752894,14.449442666666663,10.598211666666668,30.291972,25.725265666666672,19.28431725,16,2,0,2,1.0,0.20284087907607962,1.0,0.02143524350915449
2023-02-15 17:00:00+0100,14.172131,14.78514733333333,10.89967075,40.227106,32.541186333333336,21.030320083333333,17,2,0,2,1.0,0.20277884711116212,-1.0,-0.020597857174098344
2023-02-15 18:00:00+0100,15.841803,14.922275999999997,11.39349275,40.640014,37.05303066666667,23.098859,18,2,0,2,1.0,0.19232974449875617,-1.0,-0.03908041218561065
2023-02-15 19:00:00+0100,19.991931,16.668621666666663,12.326678166666667,33.122217,37.996445666666666,24.514771999999997,19,2,0,2,1.0,0.1562754570320325,-1.0,-0.029274266364342272
2023-02-15 20:00:00+0100,26.989406,20.941046666666665,13.899775166666666,26.362781,33.375004000000004,25.39753966666667,20,2,0,2,1.0,0.11346709260876209,-1.0,-0.024099029146677498
2023-02-15 21:00:00+0100,35.256386,27.41257433333333,16.13175383333333,22.852575,27.445857666666672,25.830220666666673,21,2,0,2,1.0,0.06607934593371911,-1.0,-0.0038050058899155026
2023-02-15 22:00:00+0100,38.679044,33.64161199999999,18.650228083333335,23.438614,24.217990000000004,26.48991925,22,2,0,2,1.0,0.04350315410529004,1.0,0.0011713381575780835
2023-02-15 23:00:00+0100,30.840561,34.92533033333333,20.509845666666667,24.282967,23.524718666666672,27.313922083333335,23,2,0,2,1.0,0.05783258173774042,-1.0,-0.00958811060948106
2023-02-16 00:00:00+0100,21.854103,30.45790266666666,21.467806333333332,28.205742,25.309107666666673,28.449663583333336,0,3,0,2,1.0,0.06631568611075,-1.0,-0.026018880496137986
2023-02-16 01:00:00+0100,16.478819,23.057827666666665,21.954376,30.49665,27.66178633333334,28.900371916666668,1,3,0,2,1.0,0.11273462591627281,-1.0,-0.032131529250380764
2023-02-16 02:00:00+0100,19.511272,19.281397999999996,22.483230583333334,33.360133,30.687508333333337,30.032104333333333,2,3,0,2,1.0,0.11558258834735546,-1.0,-0.03679975732847396
2023-02-16 03:00:00+0100,22.407311,19.465800666666663,23.064638416666668,38.849203,34.23532866666667,31.010831166666662,3,3,0,2,1.0,0.10663727232797171,-1.0,-0.05025024582918325
2023-02-16 04:00:00+0100,26.680089,22.866223999999992,24.058571333333333,38.811039,37.006791666666665,31.720753416666668,4,3,0,2,1.0,0.07581780304947994,-1.0,-0.047581519956708895
2023-02-16 05:00:00+0100,29.405156,26.164185333333325,25.327990083333333,36.154447,37.93822966666667,31.381365166666665,5,3,0,2,1.0,0.06211919767556173,-1.0,-0.0461348049910858
2023-02-16 06:00:00+0100,34.183847,30.08969733333333,26.856493750000002,33.776456,36.24731400000001,30.809402000000002,6,3,0,2,1.0,0.03162598181412457,-1.0,-0.043250169625017376
2023-02-16 07:00:00+0100,33.954581,32.51452799999999,28.020047916666666,29.158103,33.02966866666667,30.47905916666667,7,3,0,2,1.0,0.028680906101727244,-1.0,-0.03403877907863062
2023-02-16 08:00:00+0100,33.212883,33.78377033333333,28.538671000000004,25.901086,29.611881666666672,30.440584583333337,8,3,0,2,1.0,0.03519364904725486,-1.0,-0.021858314988050576
2023-02-16 09:00:00+0100,30.264128,32.47719733333333,28.122649499999998,21.813886,25.624358333333337,30.354027166666665,9,3,0,2,1.0,0.04650808228141967,-1.0,-0.00044574406232422703
2023-02-16 10:00:00+0100,28.337858,30.60495633333333,27.260884,19.285994,22.33365533333334,30.0079755,10,3,0,2,1.0,0.05284462885752517,1.0,0.009420344751252419
2023-02-16 11:00:00+0100,27.155208,28.585731333333328,26.95377125,18.768106,19.955995333333338,29.548403750000002,11,3,0,2,1.0,0.06413975067184319,1.0,0.02271141722592218
2023-02-16 12:00:00+0100,25.013961,26.83567566666666,27.217092749999996,12.828528,16.960876000000003,28.26696925,12,3,0,2,1.0,0.07607055585156186,1.0,0.04290372645932172
2023-02-16 13:00:00+0100,22.092428,24.753865666666666,27.684893499999998,14.066881,15.221171666666672,26.897821833333335,13,3,0,2,1.0,0.09021891503722568,1.0,0.06395285847488708
2023-02-16 14:00:00+0100,22.089492,23.065293666666662,27.899745166666666,18.658547,15.184652000000005,25.672689666666667,14,3,0,2,1.0,0.09694235225346626,1.0,0.04538370441601669
2023-02-16 15:00:00+0100,22.3555,22.17914,27.89542758333333,21.230389,17.985272333333338,24.204455166666666,15,3,0,2,1.0,0.09415676754428648,1.0,0.04024736776094229
2023-02-16 16:00:00+0100,20.988269,21.811086999999997,27.42110925,23.287081,21.058672333333337,22.910792,16,3,0,2,1.0,0.08859325938767149,1.0,0.02798407553751836
2023-02-16 17:00:00+0100,21.085494,21.476421,26.727804083333336,32.303589,25.607019666666673,22.589887166666667,17,3,0,2,1.0,0.08876085165737013,-1.0,-0.0030836397792572967
2023-02-16 18:00:00+0100,20.240033,20.77126533333333,25.565819583333333,29.779239,28.45663633333334,22.256785750000002,18,3,0,2,1.0,0.09767907188964564,-1.0,-0.0031168372949288425
2023-02-16 19:00:00+0100,21.377228,20.900918333333326,24.517706833333335,53.946633,38.676487,24.322496583333333,19,3,0,2,1.0,0.09391061971972092,-1.0,-0.052612234631975396
2023-02-16 20:00:00+0100,22.173539,21.263599999999997,23.5977615,34.027697,39.25118966666667,24.999714166666664,20,3,0,2,1.0,0.09004483967913701,-1.0,-0.04247565312641011
2023-02-16 21:00:00+0100,25.917286,23.156017666666667,23.235524666666667,35.942044,41.30545800000001,26.177060666666666,21,3,0,2,1.0,0.0757733530145116,-1.0,-0.04835055892156037
2023-02-16 22:00:00+0100,18.618156,22.236327,22.4255495,20.399558,30.123099666666672,26.269857666666667,22,3,0,2,1.0,0.09511807592738097,-1.0,-0.008341202918882962
2023-02-16 23:00:00+0100,17.905897,20.81377966666666,21.654773583333334,14.165089,23.50223033333334,25.886272916666666,23,3,0,2,1.0,0.10594685645884316,1.0,0.0016924923888927967
2023-02-17 00:00:00+0100,14.142786,16.888946333333326,20.748842333333332,6.258961,13.607869333333339,25.338808999999998,0,4,0,2,1.0,0.11430880943447164,1.0,0.0591710089074311
2023-02-17 01:00:00+0100,11.493544,14.514075666666661,19.865602,8.178733,9.534261000000004,24.84813,1,4,0,2,1.0,0.14376103979147015,1.0,0.07474225761311193
2023-02-17 02:00:00+0100,8.211239,11.282522999999996,18.709080916666668,10.578194,8.338629333333337,24.17476725,2,4,0,2,1.0,0.18278372627072825,1.0,0.08322489309235348
2023-02-17 03:00:00+0100,6.328658,8.677813666666662,17.37351075,11.659781,10.138902666666672,23.377216583333336,3,4,0,2,1.0,0.19558286530137126,1.0,0.07648951944726423
2023-02-17 04:00:00+0100,10.088178,8.209358333333329,16.465169833333334,10.317819,10.851931333333338,22.296444750000003,4,4,0,2,1.0,0.19254278138054326,1.0,0.10158559118154531
2023-02-17 05:00:00+0100,8.128422,8.181752666666663,15.385413833333333,6.860039,9.612546333333338,20.176148916666666,5,4,0,2,1.0,0.2057828969524822,1.0,0.11815513249428733
2023-02-17 06:00:00+0100,10.417506,9.544701999999996,14.566869916666667,5.946672,7.708176666666671,18.190101666666667,6,4,0,2,1.0,0.19669181737992802,1.0,0.1312809294725692
2023-02-17 07:00:00+0100,11.884661,10.143529666666662,13.775822666666665,2.754006,5.186905666666671,13.924049416666668,7,4,0,2,1.0,0.19913607964283953,1.0,0.15725511177936102
2023-02-17 08:00:00+0100,9.947325,10.749830666666663,12.7569715,2.455558,3.7187453333333376,11.293037833333335,8,4,0,2,1.0,0.2117043636197573,1.0,0.1666921085824476
2023-02-17 09:00:00+0100,5.522272,9.118085999999996,11.057386999999999,1.812553,2.3407056666666706,8.448913583333335,9,4,0,2,1.0,0.23173822985956183,1.0,0.17775375810217559
2023-02-17 10:00:00+0100,3.639097,6.369564666666662,9.809132083333333,1.477831,1.915314000000004,6.872102999999999,10,4,0,2,1.0,0.24454365947131051,1.0,0.20534152182476595
2023-02-17 11:00:00+0100,1.733269,3.631545999999996,8.461413083333333,1.237339,1.509241000000004,5.7947905,11,4,0,2,1.0,0.24626684989126602,1.0,0.20796959278888721
2023-02-17 12:00:00+0100,2.048192,2.473519333333329,7.45353025,1.437647,1.3842723333333373,5.393014333333333,12,4,0,2,1.0,0.2585945994461366,1.0,0.20902616850700723
2023-02-17 13:00:00+0100,2.410053,2.0638379999999956,6.696572666666666,2.037814,1.5709333333333373,4.881271083333334,13,4,0,2,1.0,0.2644505248459281,1.0,0.2202246933915925
2023-02-17 14:00:00+0100,1.746719,2.068321333333329,6.1578626666666665,3.149003,2.2081546666666707,4.262171833333333,14,4,0,2,1.0,0.2605873748751486,1.0,0.23359265528666406
2023-02-17 15:00:00+0100,0.906764,1.6878453333333292,5.706038166666667,7.028944,4.071920333333337,3.87626875,15,4,0,2,1.0,0.24524521732211058,1.0,0.21621050766732908
2023-02-17 16:00:00+0100,0.558136,1.0705396666666624,4.911868,5.937353,5.37176666666667,3.5112299166666667,16,4,0,2,1.0,0.23360810907695945,1.0,0.2213795166368801
2023-02-17 17:00:00+0100,1.374489,0.9464629999999957,4.34904025,2.202322,5.056206333333338,3.1230868333333333,17,4,0,2,1.0,0.2583238297672667,1.0,0.21412827515840094
2023-02-17 18:00:00+0100,2.006394,1.3130063333333293,3.6481142500000003,2.508158,3.5492776666666708,2.836544,18,4,0,2,1.0,0.27162250966900897,1.0,0.23132773023590197
2023-02-17 19:00:00+0100,1.584514,1.655132333333329,2.789768666666667,1.460803,2.0570943333333376,2.7287770833333336,19,4,0,2,1.0,0.273384349329449,1.0,0.21916727308959194
2023-02-17 20:00:00+0100,1.870722,1.820543333333329,2.1167184166666666,1.937319,1.968760000000004,2.6855905,20,4,0,2,1.0,0.2684057005566853,1.0,0.21732383958060414
2023-02-17 21:00:00+0100,0.999344,1.4848599999999958,1.73980775,1.844856,1.7476593333333375,2.6882824166666666,21,4,0,2,1.0,0.2546563452042781,1.0,0.20882706108755017
2023-02-17 22:00:00+0100,0.680931,1.1836656666666625,1.4932939166666668,0.888156,1.556777000000004,2.639142833333333,22,4,0,2,1.0,0.2256343318876483,1.0,0.17633113128717692
2023-02-17 23:00:00+0100,0.513233,0.7311693333333292,1.3916242500000002,0.731572,1.1548613333333375,2.5969955833333334,23,4,0,2,1.0,0.20245181533237977,1.0,0.15457729005040377
2023-02-18 00:00:00+0100,0.526008,0.5733906666666625,1.2647755833333334,0.834756,0.8181613333333374,2.5467546666666663,0,5,1,2,1.0,0.1640425736553388,1.0,0.1059044095161854
2023-02-18 01:00:00+0100,0.402983,0.4807413333333292,1.0975197499999998,1.037725,0.8680176666666708,2.4634139166666666,1,5,1,2,1.0,0.1689104770105888,1.0,0.11746469137550852
2023-02-18 02:00:00+0100,0.429525,0.45283866666666256,0.9877535833333333,1.144725,1.0057353333333374,2.29639075,2,5,1,2,1.0,0.18317208525133732,1.0,0.13358132612565465
2023-02-18 03:00:00+0100,0.561475,0.4646609999999958,0.9589795,1.942058,1.3748360000000044,1.8724835833333335,3,5,1,2,1.0,0.18535047803052052,1.0,0.14855358108576278
2023-02-18 04:00:00+0100,0.651025,0.5473416666666625,0.96672025,2.270572,1.7857850000000042,1.5669184999999999,4,5,1,2,1.0,0.18985511189426818,1.0,0.1542445215070567
2023-02-18 05:00:00+0100,0.7862,0.6662333333333291,0.9176961666666666,1.628489,1.9470396666666707,1.5190990833333335,5,5,1,2,1.0,0.19546713455528653,1.0,0.15067174425194185
2023-02-18 06:00:00+0100,1.012008,0.816410999999996,0.8348306666666666,0.6403,1.5131203333333376,1.36344425,6,5,1,2,1.0,0.20426521473701797,1.0,0.1412965322565487
2023-02-18 07:00:00+0100,1.187919,0.9953756666666626,0.8017810833333333,0.625881,0.9648900000000041,1.2938674166666666,7,5,1,2,1.0,0.21138654476516494,1.0,0.142326486832002
2023-02-18 08:00:00+0100,1.455556,1.2184943333333293,0.7671839166666667,1.440469,0.9022166666666708,1.2524632500000001,8,5,1,2,1.0,0.2232398642085301,1.0,0.1504970448861428
2023-02-18 09:00:00+0100,1.581131,1.408201999999996,0.8156661666666666,1.1323,1.0662166666666708,1.1930835833333335,9,5,1,2,1.0,0.2188151988379018,1.0,0.1459251790675905
2023-02-18 10:00:00+0100,1.860211,1.6322993333333293,0.9139395,3.129286,1.900685000000004,1.3798444166666668,10,5,1,2,1.0,0.22729011013870226,1.0,0.16502624786397568
